id_cliente;genero;idade;continente;pais;estado
87891;Male;63;Oceania;Australia;New South Wales
87895;Male;67;Oceania;Australia;Queensland
88047;Female;65;Oceania;Australia;Queensland
88769;Male;75;Oceania;Australia;New South Wales
88785;Male;76;Oceania;Australia;New South Wales
88791;Male;84;Oceania;Australia;Victoria
88838;Male;73;Oceania;Australia;New South Wales
88897;Male;36;Oceania;Australia;Victoria
89416;Male;61;Oceania;Australia;Queensland
89721;Female;65;Oceania;Australia;New South Wales
89946;Male;33;Oceania;Australia;New South Wales
90037;Female;55;Oceania;Australia;Queensland
90066;Male;75;Oceania;Australia;New South Wales
90079;Female;88;Oceania;Australia;Victoria
90281;Male;50;Oceania;Australia;Victoria
90316;Female;86;Oceania;Australia;Queensland
90388;Male;30;Oceania;Australia;New South Wales
90630;Female;68;Oceania;Australia;Western Australia
90814;Male;27;Oceania;Australia;South Australia
90893;Male;33;Oceania;Australia;New South Wales
91218;Female;32;Oceania;Australia;New South Wales
91545;Male;23;Oceania;Australia;New South Wales
91756;Male;50;Oceania;Australia;Queensland
91913;Male;81;Oceania;Australia;Western Australia
91918;Female;74;Oceania;Australia;Queensland
91932;Female;74;Oceania;Australia;Western Australia
92275;Female;43;Oceania;Australia;New South Wales
92311;Male;65;Oceania;Australia;Tasmania
92920;Female;79;Oceania;Australia;New South Wales
93296;Male;90;Oceania;Australia;South Australia
93314;Male;56;Oceania;Australia;Queensland
93339;Female;85;Oceania;Australia;Western Australia
93389;Female;72;Oceania;Australia;Queensland
93644;Female;63;Oceania;Australia;New South Wales
93765;Male;74;Oceania;Australia;New South Wales
93788;Female;61;Oceania;Australia;New South Wales
93897;Female;50;Oceania;Australia;Western Australia
94445;Male;79;Oceania;Australia;Victoria
94455;Female;41;Oceania;Australia;Victoria
94554;Female;41;Oceania;Australia;New South Wales
94758;Female;75;Oceania;Australia;Queensland
95043;Male;77;Oceania;Australia;Queensland
95275;Female;65;Oceania;Australia;New South Wales
96201;Male;73;Oceania;Australia;Queensland
96331;Male;76;Oceania;Australia;Victoria
96426;Female;32;Oceania;Australia;Queensland
96631;Female;66;Oceania;Australia;New South Wales
97219;Female;42;Oceania;Australia;Victoria
97228;Male;82;Oceania;Australia;New South Wales
97611;Male;58;Oceania;Australia;Victoria
98002;Female;39;Oceania;Australia;Western Australia
98185;Female;28;Oceania;Australia;Queensland
98220;Male;82;Oceania;Australia;New South Wales
98337;Female;67;Oceania;Australia;Victoria
98396;Female;45;Oceania;Australia;Victoria
98583;Female;60;Oceania;Australia;Western Australia
98584;Female;40;Oceania;Australia;South Australia
99189;Female;60;Oceania;Australia;Queensland
99344;Male;27;Oceania;Australia;New South Wales
99711;Male;84;Oceania;Australia;New South Wales
99810;Male;86;Oceania;Australia;Victoria
99856;Male;57;Oceania;Australia;South Australia
99988;Male;63;Oceania;Australia;Victoria
100040;Female;84;Oceania;Australia;Victoria
100092;Female;33;Oceania;Australia;Victoria
100361;Male;81;Oceania;Australia;Victoria
100386;Male;80;Oceania;Australia;Queensland
101064;Female;71;Oceania;Australia;New South Wales
101100;Male;36;Oceania;Australia;New South Wales
101173;Female;66;Oceania;Australia;South Australia
102224;Female;52;Oceania;Australia;South Australia
102466;Female;42;Oceania;Australia;New South Wales
102503;Male;73;Oceania;Australia;Queensland
102603;Female;37;Oceania;Australia;South Australia
102774;Female;77;Oceania;Australia;Victoria
102817;Female;52;Oceania;Australia;Tasmania
102999;Male;36;Oceania;Australia;New South Wales
103176;Female;26;Oceania;Australia;New South Wales
103223;Male;74;Oceania;Australia;New South Wales
103427;Female;53;Oceania;Australia;New South Wales
104168;Female;48;Oceania;Australia;Victoria
104218;Male;73;Oceania;Australia;New South Wales
104233;Male;82;Oceania;Australia;New South Wales
104247;Female;25;Oceania;Australia;Victoria
104331;Female;77;Oceania;Australia;South Australia
104456;Male;79;Oceania;Australia;New South Wales
104553;Male;73;Oceania;Australia;South Australia
104748;Female;88;Oceania;Australia;Queensland
104794;Male;86;Oceania;Australia;New South Wales
105107;Female;50;Oceania;Australia;Northern Territory
105126;Male;33;Oceania;Australia;Victoria
105190;Female;64;Oceania;Australia;Queensland
105208;Female;49;Oceania;Australia;South Australia
105274;Female;52;Oceania;Australia;Victoria
105417;Male;44;Oceania;Australia;Queensland
105551;Male;75;Oceania;Australia;Queensland
105595;Female;82;Oceania;Australia;New South Wales
105647;Female;54;Oceania;Australia;Queensland
105856;Female;48;Oceania;Australia;Tasmania
106011;Male;65;Oceania;Australia;Victoria
106039;Female;65;Oceania;Australia;Victoria
106226;Female;40;Oceania;Australia;New South Wales
106598;Female;74;Oceania;Australia;New South Wales
106880;Female;83;Oceania;Australia;New South Wales
106959;Male;74;Oceania;Australia;Queensland
106983;Male;77;Oceania;Australia;Queensland
107299;Female;84;Oceania;Australia;New South Wales
107606;Female;80;Oceania;Australia;Western Australia
107777;Female;82;Oceania;Australia;Victoria
107969;Male;47;Oceania;Australia;New South Wales
108022;Male;45;Oceania;Australia;Victoria
108311;Male;62;Oceania;Australia;Victoria
108819;Female;45;Oceania;Australia;New South Wales
109051;Female;23;Oceania;Australia;Tasmania
109148;Male;85;Oceania;Australia;Western Australia
109206;Male;54;Oceania;Australia;Western Australia
109212;Female;89;Oceania;Australia;Queensland
109281;Female;45;Oceania;Australia;New South Wales
109522;Male;39;Oceania;Australia;New South Wales
109580;Male;78;Oceania;Australia;New South Wales
109628;Female;25;Oceania;Australia;Victoria
109977;Male;78;Oceania;Australia;Victoria
110362;Male;73;Oceania;Australia;Victoria
110499;Female;30;Oceania;Australia;Queensland
110988;Male;81;Oceania;Australia;Victoria
111025;Male;64;Oceania;Australia;South Australia
111207;Male;68;Oceania;Australia;Victoria
111334;Male;43;Oceania;Australia;Tasmania
111357;Male;50;Oceania;Australia;Victoria
111492;Female;25;Oceania;Australia;New South Wales
111568;Female;53;Oceania;Australia;Queensland
112073;Female;55;Oceania;Australia;Queensland
112287;Male;45;Oceania;Australia;New South Wales
112464;Male;88;Oceania;Australia;South Australia
112590;Female;86;Oceania;Australia;Victoria
112762;Female;32;Oceania;Australia;New South Wales
112989;Female;63;Oceania;Australia;New South Wales
112993;Female;69;Oceania;Australia;Western Australia
113032;Male;35;Oceania;Australia;Victoria
113121;Female;60;Oceania;Australia;Queensland
113244;Female;23;Oceania;Australia;Western Australia
113290;Female;68;Oceania;Australia;Victoria
113294;Male;43;Oceania;Australia;New South Wales
113334;Female;66;Oceania;Australia;New South Wales
113448;Female;88;Oceania;Australia;Victoria
113481;Male;78;Oceania;Australia;Western Australia
113531;Female;28;Oceania;Australia;Western Australia
113635;Female;37;Oceania;Australia;New South Wales
113833;Male;86;Oceania;Australia;Queensland
114070;Male;34;Oceania;Australia;New South Wales
114201;Male;52;Oceania;Australia;Victoria
114551;Male;25;Oceania;Australia;Queensland
114561;Female;59;Oceania;Australia;Victoria
114709;Female;70;Oceania;Australia;Queensland
114916;Female;67;Oceania;Australia;Western Australia
114949;Male;56;Oceania;Australia;Tasmania
115168;Female;54;Oceania;Australia;New South Wales
115335;Male;66;Oceania;Australia;Victoria
115447;Male;30;Oceania;Australia;New South Wales
115452;Male;46;Oceania;Australia;New South Wales
115505;Female;81;Oceania;Australia;New South Wales
115688;Male;24;Oceania;Australia;Queensland
115869;Female;50;Oceania;Australia;New South Wales
115895;Male;37;Oceania;Australia;New South Wales
115902;Male;66;Oceania;Australia;Queensland
116149;Female;61;Oceania;Australia;Victoria
116294;Male;35;Oceania;Australia;Queensland
116383;Male;53;Oceania;Australia;South Australia
116408;Female;47;Oceania;Australia;Western Australia
116524;Female;63;Oceania;Australia;New South Wales
116571;Male;32;Oceania;Australia;Victoria
116824;Female;62;Oceania;Australia;Tasmania
117048;Female;47;Oceania;Australia;Queensland
117386;Male;81;Oceania;Australia;New South Wales
117496;Female;60;Oceania;Australia;New South Wales
117769;Male;66;Oceania;Australia;Queensland
117995;Male;41;Oceania;Australia;New South Wales
118084;Male;79;Oceania;Australia;Victoria
118229;Female;46;Oceania;Australia;New South Wales
118271;Female;68;Oceania;Australia;New South Wales
118428;Male;53;Oceania;Australia;Queensland
118451;Male;73;Oceania;Australia;New South Wales
118540;Male;37;Oceania;Australia;Queensland
118829;Male;57;Oceania;Australia;Queensland
118902;Female;38;Oceania;Australia;Victoria
119085;Female;55;Oceania;Australia;New South Wales
119095;Male;42;Oceania;Australia;Queensland
119365;Female;41;Oceania;Australia;Victoria
119449;Male;46;Oceania;Australia;Queensland
119505;Male;30;Oceania;Australia;Queensland
119544;Male;65;Oceania;Australia;South Australia
119547;Male;42;Oceania;Australia;South Australia
119828;Male;69;Oceania;Australia;South Australia
120030;Male;89;Oceania;Australia;Queensland
120398;Female;54;Oceania;Australia;Western Australia
120607;Female;75;Oceania;Australia;Queensland
120664;Female;70;Oceania;Australia;Victoria
120802;Female;28;Oceania;Australia;New South Wales
120952;Male;68;Oceania;Australia;Queensland
121324;Male;35;Oceania;Australia;Queensland
121376;Female;60;Oceania;Australia;Queensland
121813;Female;25;Oceania;Australia;Queensland
121948;Female;29;Oceania;Australia;Tasmania
121958;Male;39;Oceania;Australia;Western Australia
122096;Female;58;Oceania;Australia;Queensland
122511;Female;44;Oceania;Australia;Western Australia
122533;Male;32;Oceania;Australia;Victoria
122705;Female;66;Oceania;Australia;New South Wales
122709;Female;29;Oceania;Australia;Victoria
123251;Female;50;Oceania;Australia;South Australia
123266;Female;62;Oceania;Australia;Queensland
123353;Female;60;Oceania;Australia;Tasmania
123894;Female;80;Oceania;Australia;New South Wales
124162;Female;52;Oceania;Australia;Victoria
124444;Male;74;Oceania;Australia;Western Australia
124591;Female;78;Oceania;Australia;New South Wales
124680;Female;88;Oceania;Australia;Victoria
124719;Female;68;Oceania;Australia;Tasmania
124722;Female;42;Oceania;Australia;New South Wales
124825;Female;38;Oceania;Australia;Western Australia
125008;Male;71;Oceania;Australia;Western Australia
125033;Female;34;Oceania;Australia;Queensland
125149;Male;69;Oceania;Australia;South Australia
125236;Male;55;Oceania;Australia;Queensland
125242;Male;52;Oceania;Australia;South Australia
125254;Female;86;Oceania;Australia;Western Australia
125389;Female;88;Oceania;Australia;New South Wales
125391;Male;35;Oceania;Australia;New South Wales
125649;Male;76;Oceania;Australia;Victoria
125764;Male;63;Oceania;Australia;Queensland
125784;Male;47;Oceania;Australia;New South Wales
125873;Female;49;Oceania;Australia;Tasmania
125950;Female;83;Oceania;Australia;New South Wales
126083;Female;88;Oceania;Australia;New South Wales
126320;Female;46;Oceania;Australia;Northern Territory
126469;Female;82;Oceania;Australia;New South Wales
126573;Female;60;Oceania;Australia;Queensland
126633;Male;27;Oceania;Australia;Queensland
126744;Male;33;Oceania;Australia;Western Australia
126817;Male;77;Oceania;Australia;New South Wales
126838;Male;80;Oceania;Australia;Victoria
126852;Female;63;Oceania;Australia;Queensland
126916;Female;40;Oceania;Australia;South Australia
126979;Male;71;Oceania;Australia;New South Wales
127015;Female;70;Oceania;Australia;New South Wales
127146;Male;54;Oceania;Australia;Queensland
127193;Female;48;Oceania;Australia;New South Wales
127239;Female;47;Oceania;Australia;New South Wales
127283;Female;34;Oceania;Australia;Queensland
127417;Female;42;Oceania;Australia;Victoria
127554;Male;46;Oceania;Australia;South Australia
127943;Male;76;Oceania;Australia;Queensland
128007;Female;49;Oceania;Australia;Victoria
128179;Female;84;Oceania;Australia;New South Wales
128305;Male;71;Oceania;Australia;Victoria
128354;Female;81;Oceania;Australia;South Australia
128362;Male;46;Oceania;Australia;Victoria
128538;Male;51;Oceania;Australia;South Australia
128585;Male;79;Oceania;Australia;New South Wales
129176;Female;40;Oceania;Australia;Victoria
129199;Male;56;Oceania;Australia;Tasmania
129240;Female;74;Oceania;Australia;Victoria
129318;Female;48;Oceania;Australia;New South Wales
129405;Female;70;Oceania;Australia;New South Wales
129494;Female;37;Oceania;Australia;Queensland
129540;Male;30;Oceania;Australia;New South Wales
129554;Female;37;Oceania;Australia;Victoria
129581;Male;40;Oceania;Australia;New South Wales
129583;Male;69;Oceania;Australia;Queensland
129698;Male;57;Oceania;Australia;Queensland
129738;Male;54;Oceania;Australia;South Australia
129786;Female;52;Oceania;Australia;New South Wales
129948;Female;51;Oceania;Australia;Queensland
130214;Female;76;Oceania;Australia;Victoria
130270;Female;84;Oceania;Australia;New South Wales
130585;Male;50;Oceania;Australia;New South Wales
130670;Male;50;Oceania;Australia;Queensland
130750;Female;58;Oceania;Australia;New South Wales
130962;Female;88;Oceania;Australia;South Australia
131067;Female;61;Oceania;Australia;New South Wales
131758;Male;26;Oceania;Australia;New South Wales
131907;Male;39;Oceania;Australia;Western Australia
131976;Male;42;Oceania;Australia;Queensland
132012;Female;63;Oceania;Australia;South Australia
132027;Male;24;Oceania;Australia;South Australia
132377;Male;88;Oceania;Australia;Victoria
132403;Male;78;Oceania;Australia;Western Australia
132630;Female;63;Oceania;Australia;New South Wales
132701;Male;56;Oceania;Australia;Western Australia
132774;Male;31;Oceania;Australia;Victoria
132858;Female;70;Oceania;Australia;Western Australia
133258;Male;63;Oceania;Australia;New South Wales
133315;Male;87;Oceania;Australia;New South Wales
133358;Female;56;Oceania;Australia;Queensland
133458;Male;65;Oceania;Australia;New South Wales
133608;Male;40;Oceania;Australia;Queensland
133761;Female;69;Oceania;Australia;Western Australia
133787;Male;65;Oceania;Australia;Victoria
133905;Female;64;Oceania;Australia;South Australia
133928;Female;89;Oceania;Australia;New South Wales
133956;Male;81;Oceania;Australia;Tasmania
133986;Female;64;Oceania;Australia;Queensland
134230;Male;32;Oceania;Australia;Victoria
134281;Male;50;Oceania;Australia;New South Wales
134688;Male;67;Oceania;Australia;South Australia
134935;Male;82;Oceania;Australia;Tasmania
135020;Female;23;Oceania;Australia;Western Australia
135081;Male;48;Oceania;Australia;South Australia
135131;Female;64;Oceania;Australia;South Australia
135142;Male;59;Oceania;Australia;New South Wales
135272;Male;80;Oceania;Australia;Tasmania
135371;Female;55;Oceania;Australia;South Australia
135374;Male;57;Oceania;Australia;Queensland
135531;Male;30;Oceania;Australia;Western Australia
135671;Male;46;Oceania;Australia;Victoria
135675;Male;26;Oceania;Australia;New South Wales
135914;Male;31;Oceania;Australia;South Australia
135967;Male;37;Oceania;Australia;Victoria
135975;Male;31;Oceania;Australia;New South Wales
136055;Male;66;Oceania;Australia;Tasmania
136134;Male;32;Oceania;Australia;New South Wales
